name_1,name_2
Mondelēz International,Roper Technologies
Mondelēz International,The LEGO Group
Mondelēz International,Toll Group
Roper Technologies,CAE Inc.
Roper Technologies,Canadian Aviation Electronics
Roper Technologies,Official website
Roper Technologies,Grupo Empresarial Ángeles
Roper Technologies,Comcast
Roper Technologies,Google Finance
Roper Technologies,Yahoo! Finance
Roper Technologies,SEC filings
Roper Technologies,"Facebook, Inc."
Roper Technologies,Ford Motor Company
Roper Technologies,"Dearborn, Michigan"
Roper Technologies,"Palo Alto, California"
Roper Technologies,"Aachen, Germany"
Roper Technologies,"Nanjing, China"
Roper Technologies,"""Super Duty/Extra Heavy Duty "
Roper Technologies,"""Big Job"" "
Roper Technologies,Ford N-Series 
Roper Technologies,"aka Ford ""Louisville Line"""
Roper Technologies,Ford Aeromax 
Roper Technologies,Ford Louisville 
Roper Technologies,Sterling 
Roper Technologies,Ford C-Series 
Roper Technologies,Ford Cargo/CF-Series 
Roper Technologies,"aka ""Two-story Falcon"""
Roper Technologies,Ford W-Series 
Roper Technologies,Ford CL-Series 
Roper Technologies,Illinois Tool Works
Roper Technologies,Keurig Dr Pepper
Roper Technologies,Bloomberg
Roper Technologies,Reuters
Roper Technologies,Mondelēz International
Roper Technologies,The LEGO Group
Roper Technologies,Toll Group
The LEGO Group,CAE Inc.
The LEGO Group,Canadian Aviation Electronics
The LEGO Group,Official website
The LEGO Group,Grupo Empresarial Ángeles
The LEGO Group,Comcast
The LEGO Group,Google Finance
The LEGO Group,Yahoo! Finance
The LEGO Group,SEC filings
The LEGO Group,"Facebook, Inc."
The LEGO Group,Ford Motor Company
The LEGO Group,"Dearborn, Michigan"
The LEGO Group,"Palo Alto, California"
The LEGO Group,"Aachen, Germany"
The LEGO Group,"Nanjing, China"
The LEGO Group,"""Super Duty/Extra Heavy Duty "
The LEGO Group,"""Big Job"" "
The LEGO Group,Ford N-Series 
The LEGO Group,"aka Ford ""Louisville Line"""
The LEGO Group,Ford Aeromax 
The LEGO Group,Ford Louisville 
The LEGO Group,Sterling 
The LEGO Group,Ford C-Series 
The LEGO Group,Ford Cargo/CF-Series 
The LEGO Group,"aka ""Two-story Falcon"""
The LEGO Group,Ford W-Series 
The LEGO Group,Ford CL-Series 
The LEGO Group,Illinois Tool Works
The LEGO Group,Keurig Dr Pepper
The LEGO Group,Bloomberg
The LEGO Group,Reuters
The LEGO Group,Mondelēz International
The LEGO Group,Roper Technologies
The LEGO Group,Toll Group
Toll Group,CAE Inc.
Toll Group,Canadian Aviation Electronics
Toll Group,Official website
Toll Group,Grupo Empresarial Ángeles
Toll Group,Comcast
Toll Group,Google Finance
Toll Group,Yahoo! Finance
Toll Group,SEC filings
Toll Group,"Facebook, Inc."
Toll Group,Ford Motor Company
Toll Group,"Dearborn, Michigan"
Toll Group,"Palo Alto, California"
Toll Group,"Aachen, Germany"
Toll Group,"Nanjing, China"
Toll Group,"""Super Duty/Extra Heavy Duty "
Toll Group,"""Big Job"" "
Toll Group,Ford N-Series 
Toll Group,"aka Ford ""Louisville Line"""
Toll Group,Ford Aeromax 
Toll Group,Ford Louisville 
Toll Group,Sterling 
Toll Group,Ford C-Series 
Toll Group,Ford Cargo/CF-Series 
Toll Group,"aka ""Two-story Falcon"""
Toll Group,Ford W-Series 
Toll Group,Ford CL-Series 
Toll Group,Illinois Tool Works
Toll Group,Keurig Dr Pepper
Toll Group,Bloomberg
Toll Group,Reuters
Toll Group,Mondelēz International
Toll Group,Roper Technologies
Toll Group,The LEGO Group
Calfrac Well Services Ltd.,Calfrac Well Services
Calfrac Well Services Ltd.,List of oilfield service companies
List of oilfield service companies,Calfrac Well Services
List of oilfield service companies,Calfrac Well Services Ltd.
Calian Group Ltd.,Calian
Canadian Utilities Limited,Canadian Utilities
CGI Group Inc.,CGI Inc.
CGI Group Inc.,Economy of Montreal
CGI Group Inc.,List of companies of Canada
CGI Group Inc.,S&P/TSX Composite Index
Economy of Montreal,CGI Inc.
Economy of Montreal,CGI Group Inc.
Economy of Montreal,List of companies of Canada
Economy of Montreal,S&P/TSX Composite Index
List of companies of Canada,CGI Inc.
List of companies of Canada,CGI Group Inc.
List of companies of Canada,Economy of Montreal
List of companies of Canada,S&P/TSX Composite Index
S&P/TSX Composite Index,CGI Inc.
S&P/TSX Composite Index,CGI Group Inc.
S&P/TSX Composite Index,Economy of Montreal
S&P/TSX Composite Index,List of companies of Canada
Empire Company Limited,Empire Company
Franco-Nevada Corporation,Franco-Nevada
"J.D. Irving, Limited",J. D. Irving
"J.D. Irving, Limited",Acadian Lines Ltd
"J.D. Irving, Limited",SMT  Ltd. Bus Lines
"J.D. Irving, Limited",Saint John City Transit
"J.D. Irving, Limited",Hawk Communications
"J.D. Irving, Limited",Steel and Engine Products Ltd
"J.D. Irving, Limited",Pictou Shipyard
"J.D. Irving, Limited",Commercial Equipment Limited
"J.D. Irving, Limited",Maritime Tire
"J.D. Irving, Limited",MITI AKA XWAVE
"J.D. Irving, Limited",Barrington Industrial
"J.D. Irving, Limited",Lexitech
"J.D. Irving, Limited",Irving Industrial Rentals
"J.D. Irving, Limited",Irving Pulp & Paper Ltd.
"J.D. Irving, Limited",Irving Paper Ltd.
"J.D. Irving, Limited",Irving Tissue Co. Ltd.
"J.D. Irving, Limited",Lake Utopia Paper
"J.D. Irving, Limited",Irving Sawmill Division
"J.D. Irving, Limited",Irving Woodlands Division
Acadian Lines Ltd,J. D. Irving
Acadian Lines Ltd,"J.D. Irving, Limited"
Acadian Lines Ltd,SMT  Ltd. Bus Lines
Acadian Lines Ltd,Saint John City Transit
Acadian Lines Ltd,Hawk Communications
Acadian Lines Ltd,Steel and Engine Products Ltd
Acadian Lines Ltd,Pictou Shipyard
Acadian Lines Ltd,Commercial Equipment Limited
Acadian Lines Ltd,Maritime Tire
Acadian Lines Ltd,MITI AKA XWAVE
Acadian Lines Ltd,Barrington Industrial
Acadian Lines Ltd,Lexitech
Acadian Lines Ltd,Irving Industrial Rentals
Acadian Lines Ltd,Irving Pulp & Paper Ltd.
Acadian Lines Ltd,Irving Paper Ltd.
Acadian Lines Ltd,Irving Tissue Co. Ltd.
Acadian Lines Ltd,Lake Utopia Paper
Acadian Lines Ltd,Irving Sawmill Division
Acadian Lines Ltd,Irving Woodlands Division
SMT  Ltd. Bus Lines,J. D. Irving
SMT  Ltd. Bus Lines,"J.D. Irving, Limited"
SMT  Ltd. Bus Lines,Acadian Lines Ltd
SMT  Ltd. Bus Lines,Saint John City Transit
SMT  Ltd. Bus Lines,Hawk Communications
SMT  Ltd. Bus Lines,Steel and Engine Products Ltd
SMT  Ltd. Bus Lines,Pictou Shipyard
SMT  Ltd. Bus Lines,Commercial Equipment Limited
SMT  Ltd. Bus Lines,Maritime Tire
SMT  Ltd. Bus Lines,MITI AKA XWAVE
SMT  Ltd. Bus Lines,Barrington Industrial
SMT  Ltd. Bus Lines,Lexitech
SMT  Ltd. Bus Lines,Irving Industrial Rentals
SMT  Ltd. Bus Lines,Irving Pulp & Paper Ltd.
SMT  Ltd. Bus Lines,Irving Paper Ltd.
SMT  Ltd. Bus Lines,Irving Tissue Co. Ltd.
SMT  Ltd. Bus Lines,Lake Utopia Paper
SMT  Ltd. Bus Lines,Irving Sawmill Division
SMT  Ltd. Bus Lines,Irving Woodlands Division
Saint John City Transit,J. D. Irving
Saint John City Transit,"J.D. Irving, Limited"
Saint John City Transit,Acadian Lines Ltd
Saint John City Transit,SMT  Ltd. Bus Lines
Saint John City Transit,Hawk Communications
Saint John City Transit,Steel and Engine Products Ltd
Saint John City Transit,Pictou Shipyard
Saint John City Transit,Commercial Equipment Limited
Saint John City Transit,Maritime Tire
Saint John City Transit,MITI AKA XWAVE
Saint John City Transit,Barrington Industrial
Saint John City Transit,Lexitech
Saint John City Transit,Irving Industrial Rentals
Saint John City Transit,Irving Pulp & Paper Ltd.
Saint John City Transit,Irving Paper Ltd.
Saint John City Transit,Irving Tissue Co. Ltd.
Saint John City Transit,Lake Utopia Paper
Saint John City Transit,Irving Sawmill Division
Saint John City Transit,Irving Woodlands Division
Hawk Communications,J. D. Irving
Hawk Communications,"J.D. Irving, Limited"
Hawk Communications,Acadian Lines Ltd
Hawk Communications,SMT  Ltd. Bus Lines
Hawk Communications,Saint John City Transit
Hawk Communications,Steel and Engine Products Ltd
Hawk Communications,Pictou Shipyard
Hawk Communications,Commercial Equipment Limited
Hawk Communications,Maritime Tire
Hawk Communications,MITI AKA XWAVE
Hawk Communications,Barrington Industrial
Hawk Communications,Lexitech
Hawk Communications,Irving Industrial Rentals
Hawk Communications,Irving Pulp & Paper Ltd.
Hawk Communications,Irving Paper Ltd.
Hawk Communications,Irving Tissue Co. Ltd.
Hawk Communications,Lake Utopia Paper
Hawk Communications,Irving Sawmill Division
Hawk Communications,Irving Woodlands Division
Steel and Engine Products Ltd,J. D. Irving
Steel and Engine Products Ltd,"J.D. Irving, Limited"
Steel and Engine Products Ltd,Acadian Lines Ltd
Steel and Engine Products Ltd,SMT  Ltd. Bus Lines
Steel and Engine Products Ltd,Saint John City Transit
Steel and Engine Products Ltd,Hawk Communications
Steel and Engine Products Ltd,Pictou Shipyard
Steel and Engine Products Ltd,Commercial Equipment Limited
Steel and Engine Products Ltd,Maritime Tire
Steel and Engine Products Ltd,MITI AKA XWAVE
Steel and Engine Products Ltd,Barrington Industrial
Steel and Engine Products Ltd,Lexitech
Steel and Engine Products Ltd,Irving Industrial Rentals
Steel and Engine Products Ltd,Irving Pulp & Paper Ltd.
Steel and Engine Products Ltd,Irving Paper Ltd.
Steel and Engine Products Ltd,Irving Tissue Co. Ltd.
Steel and Engine Products Ltd,Lake Utopia Paper
Steel and Engine Products Ltd,Irving Sawmill Division
Steel and Engine Products Ltd,Irving Woodlands Division
Pictou Shipyard,J. D. Irving
Pictou Shipyard,"J.D. Irving, Limited"
Pictou Shipyard,Acadian Lines Ltd
Pictou Shipyard,SMT  Ltd. Bus Lines
Pictou Shipyard,Saint John City Transit
Pictou Shipyard,Hawk Communications
Pictou Shipyard,Steel and Engine Products Ltd
Pictou Shipyard,Commercial Equipment Limited
Pictou Shipyard,Maritime Tire
Pictou Shipyard,MITI AKA XWAVE
Pictou Shipyard,Barrington Industrial
Pictou Shipyard,Lexitech
Pictou Shipyard,Irving Industrial Rentals
Pictou Shipyard,Irving Pulp & Paper Ltd.
Pictou Shipyard,Irving Paper Ltd.
Pictou Shipyard,Irving Tissue Co. Ltd.
Pictou Shipyard,Lake Utopia Paper
Pictou Shipyard,Irving Sawmill Division
Pictou Shipyard,Irving Woodlands Division
Commercial Equipment Limited,J. D. Irving
Commercial Equipment Limited,"J.D. Irving, Limited"
Commercial Equipment Limited,Acadian Lines Ltd
Commercial Equipment Limited,SMT  Ltd. Bus Lines
Commercial Equipment Limited,Saint John City Transit
Commercial Equipment Limited,Hawk Communications
Commercial Equipment Limited,Steel and Engine Products Ltd
Commercial Equipment Limited,Pictou Shipyard
Commercial Equipment Limited,Maritime Tire
Commercial Equipment Limited,MITI AKA XWAVE
Commercial Equipment Limited,Barrington Industrial
Commercial Equipment Limited,Lexitech
Commercial Equipment Limited,Irving Industrial Rentals
Commercial Equipment Limited,Irving Pulp & Paper Ltd.
Commercial Equipment Limited,Irving Paper Ltd.
Commercial Equipment Limited,Irving Tissue Co. Ltd.
Commercial Equipment Limited,Lake Utopia Paper
Commercial Equipment Limited,Irving Sawmill Division
Commercial Equipment Limited,Irving Woodlands Division
Maritime Tire,J. D. Irving
Maritime Tire,"J.D. Irving, Limited"
Maritime Tire,Acadian Lines Ltd
Maritime Tire,SMT  Ltd. Bus Lines
Maritime Tire,Saint John City Transit
Maritime Tire,Hawk Communications
Maritime Tire,Steel and Engine Products Ltd
Maritime Tire,Pictou Shipyard
Maritime Tire,Commercial Equipment Limited
Maritime Tire,MITI AKA XWAVE
Maritime Tire,Barrington Industrial
Maritime Tire,Lexitech
Maritime Tire,Irving Industrial Rentals
Maritime Tire,Irving Pulp & Paper Ltd.
Maritime Tire,Irving Paper Ltd.
Maritime Tire,Irving Tissue Co. Ltd.
Maritime Tire,Lake Utopia Paper
Maritime Tire,Irving Sawmill Division
Maritime Tire,Irving Woodlands Division
MITI AKA XWAVE,J. D. Irving
MITI AKA XWAVE,"J.D. Irving, Limited"
MITI AKA XWAVE,Acadian Lines Ltd
MITI AKA XWAVE,SMT  Ltd. Bus Lines
MITI AKA XWAVE,Saint John City Transit
MITI AKA XWAVE,Hawk Communications
MITI AKA XWAVE,Steel and Engine Products Ltd
MITI AKA XWAVE,Pictou Shipyard
MITI AKA XWAVE,Commercial Equipment Limited
MITI AKA XWAVE,Maritime Tire
MITI AKA XWAVE,Barrington Industrial
MITI AKA XWAVE,Lexitech
MITI AKA XWAVE,Irving Industrial Rentals
MITI AKA XWAVE,Irving Pulp & Paper Ltd.
MITI AKA XWAVE,Irving Paper Ltd.
MITI AKA XWAVE,Irving Tissue Co. Ltd.
MITI AKA XWAVE,Lake Utopia Paper
MITI AKA XWAVE,Irving Sawmill Division
MITI AKA XWAVE,Irving Woodlands Division
Barrington Industrial,J. D. Irving
Barrington Industrial,"J.D. Irving, Limited"
Barrington Industrial,Acadian Lines Ltd
Barrington Industrial,SMT  Ltd. Bus Lines
Barrington Industrial,Saint John City Transit
Barrington Industrial,Hawk Communications
Barrington Industrial,Steel and Engine Products Ltd
Barrington Industrial,Pictou Shipyard
Barrington Industrial,Commercial Equipment Limited
Barrington Industrial,Maritime Tire
Barrington Industrial,MITI AKA XWAVE
Barrington Industrial,Lexitech
Barrington Industrial,Irving Industrial Rentals
Barrington Industrial,Irving Pulp & Paper Ltd.
Barrington Industrial,Irving Paper Ltd.
Barrington Industrial,Irving Tissue Co. Ltd.
Barrington Industrial,Lake Utopia Paper
Barrington Industrial,Irving Sawmill Division
Barrington Industrial,Irving Woodlands Division
Lexitech,J. D. Irving
Lexitech,"J.D. Irving, Limited"
Lexitech,Acadian Lines Ltd
Lexitech,SMT  Ltd. Bus Lines
Lexitech,Saint John City Transit
Lexitech,Hawk Communications
Lexitech,Steel and Engine Products Ltd
Lexitech,Pictou Shipyard
Lexitech,Commercial Equipment Limited
Lexitech,Maritime Tire
Lexitech,MITI AKA XWAVE
Lexitech,Barrington Industrial
Lexitech,Irving Industrial Rentals
Lexitech,Irving Pulp & Paper Ltd.
Lexitech,Irving Paper Ltd.
Lexitech,Irving Tissue Co. Ltd.
Lexitech,Lake Utopia Paper
Lexitech,Irving Sawmill Division
Lexitech,Irving Woodlands Division
Irving Industrial Rentals,J. D. Irving
Irving Industrial Rentals,"J.D. Irving, Limited"
Irving Industrial Rentals,Acadian Lines Ltd
Irving Industrial Rentals,SMT  Ltd. Bus Lines
Irving Industrial Rentals,Saint John City Transit
Irving Industrial Rentals,Hawk Communications
Irving Industrial Rentals,Steel and Engine Products Ltd
Irving Industrial Rentals,Pictou Shipyard
Irving Industrial Rentals,Commercial Equipment Limited
Irving Industrial Rentals,Maritime Tire
Irving Industrial Rentals,MITI AKA XWAVE
Irving Industrial Rentals,Barrington Industrial
Irving Industrial Rentals,Lexitech
Irving Industrial Rentals,Irving Pulp & Paper Ltd.
Irving Industrial Rentals,Irving Paper Ltd.
Irving Industrial Rentals,Irving Tissue Co. Ltd.
Irving Industrial Rentals,Lake Utopia Paper
Irving Industrial Rentals,Irving Sawmill Division
Irving Industrial Rentals,Irving Woodlands Division
Irving Pulp & Paper Ltd.,J. D. Irving
Irving Pulp & Paper Ltd.,"J.D. Irving, Limited"
Irving Pulp & Paper Ltd.,Acadian Lines Ltd
Irving Pulp & Paper Ltd.,SMT  Ltd. Bus Lines
Irving Pulp & Paper Ltd.,Saint John City Transit
Irving Pulp & Paper Ltd.,Hawk Communications
Irving Pulp & Paper Ltd.,Steel and Engine Products Ltd
Irving Pulp & Paper Ltd.,Pictou Shipyard
Irving Pulp & Paper Ltd.,Commercial Equipment Limited
Irving Pulp & Paper Ltd.,Maritime Tire
Irving Pulp & Paper Ltd.,MITI AKA XWAVE
Irving Pulp & Paper Ltd.,Barrington Industrial
Irving Pulp & Paper Ltd.,Lexitech
Irving Pulp & Paper Ltd.,Irving Industrial Rentals
Irving Pulp & Paper Ltd.,Irving Paper Ltd.
Irving Pulp & Paper Ltd.,Irving Tissue Co. Ltd.
Irving Pulp & Paper Ltd.,Lake Utopia Paper
Irving Pulp & Paper Ltd.,Irving Sawmill Division
Irving Pulp & Paper Ltd.,Irving Woodlands Division
Irving Paper Ltd.,J. D. Irving
Irving Paper Ltd.,"J.D. Irving, Limited"
Irving Paper Ltd.,Acadian Lines Ltd
Irving Paper Ltd.,SMT  Ltd. Bus Lines
Irving Paper Ltd.,Saint John City Transit
Irving Paper Ltd.,Hawk Communications
Irving Paper Ltd.,Steel and Engine Products Ltd
Irving Paper Ltd.,Pictou Shipyard
Irving Paper Ltd.,Commercial Equipment Limited
Irving Paper Ltd.,Maritime Tire
Irving Paper Ltd.,MITI AKA XWAVE
Irving Paper Ltd.,Barrington Industrial
Irving Paper Ltd.,Lexitech
Irving Paper Ltd.,Irving Industrial Rentals
Irving Paper Ltd.,Irving Pulp & Paper Ltd.
Irving Paper Ltd.,Irving Tissue Co. Ltd.
Irving Paper Ltd.,Lake Utopia Paper
Irving Paper Ltd.,Irving Sawmill Division
Irving Paper Ltd.,Irving Woodlands Division
Irving Tissue Co. Ltd.,J. D. Irving
Irving Tissue Co. Ltd.,"J.D. Irving, Limited"
Irving Tissue Co. Ltd.,Acadian Lines Ltd
Irving Tissue Co. Ltd.,SMT  Ltd. Bus Lines
Irving Tissue Co. Ltd.,Saint John City Transit
Irving Tissue Co. Ltd.,Hawk Communications
Irving Tissue Co. Ltd.,Steel and Engine Products Ltd
Irving Tissue Co. Ltd.,Pictou Shipyard
Irving Tissue Co. Ltd.,Commercial Equipment Limited
Irving Tissue Co. Ltd.,Maritime Tire
Irving Tissue Co. Ltd.,MITI AKA XWAVE
Irving Tissue Co. Ltd.,Barrington Industrial
Irving Tissue Co. Ltd.,Lexitech
Irving Tissue Co. Ltd.,Irving Industrial Rentals
Irving Tissue Co. Ltd.,Irving Pulp & Paper Ltd.
Irving Tissue Co. Ltd.,Irving Paper Ltd.
Irving Tissue Co. Ltd.,Lake Utopia Paper
Irving Tissue Co. Ltd.,Irving Sawmill Division
Irving Tissue Co. Ltd.,Irving Woodlands Division
Lake Utopia Paper,J. D. Irving
Lake Utopia Paper,"J.D. Irving, Limited"
Lake Utopia Paper,Acadian Lines Ltd
Lake Utopia Paper,SMT  Ltd. Bus Lines
Lake Utopia Paper,Saint John City Transit
Lake Utopia Paper,Hawk Communications
Lake Utopia Paper,Steel and Engine Products Ltd
Lake Utopia Paper,Pictou Shipyard
Lake Utopia Paper,Commercial Equipment Limited
Lake Utopia Paper,Maritime Tire
Lake Utopia Paper,MITI AKA XWAVE
Lake Utopia Paper,Barrington Industrial
Lake Utopia Paper,Lexitech
Lake Utopia Paper,Irving Industrial Rentals
Lake Utopia Paper,Irving Pulp & Paper Ltd.
Lake Utopia Paper,Irving Paper Ltd.
Lake Utopia Paper,Irving Tissue Co. Ltd.
Lake Utopia Paper,Irving Sawmill Division
Lake Utopia Paper,Irving Woodlands Division
Irving Sawmill Division,J. D. Irving
Irving Sawmill Division,"J.D. Irving, Limited"
Irving Sawmill Division,Acadian Lines Ltd
Irving Sawmill Division,SMT  Ltd. Bus Lines
Irving Sawmill Division,Saint John City Transit
Irving Sawmill Division,Hawk Communications
Irving Sawmill Division,Steel and Engine Products Ltd
Irving Sawmill Division,Pictou Shipyard
Irving Sawmill Division,Commercial Equipment Limited
Irving Sawmill Division,Maritime Tire
Irving Sawmill Division,MITI AKA XWAVE
Irving Sawmill Division,Barrington Industrial
Irving Sawmill Division,Lexitech
Irving Sawmill Division,Irving Industrial Rentals
Irving Sawmill Division,Irving Pulp & Paper Ltd.
Irving Sawmill Division,Irving Paper Ltd.
Irving Sawmill Division,Irving Tissue Co. Ltd.
Irving Sawmill Division,Lake Utopia Paper
Irving Sawmill Division,Irving Woodlands Division
Irving Woodlands Division,J. D. Irving
Irving Woodlands Division,"J.D. Irving, Limited"
Irving Woodlands Division,Acadian Lines Ltd
Irving Woodlands Division,SMT  Ltd. Bus Lines
Irving Woodlands Division,Saint John City Transit
Irving Woodlands Division,Hawk Communications
Irving Woodlands Division,Steel and Engine Products Ltd
Irving Woodlands Division,Pictou Shipyard
Irving Woodlands Division,Commercial Equipment Limited
Irving Woodlands Division,Maritime Tire
Irving Woodlands Division,MITI AKA XWAVE
Irving Woodlands Division,Barrington Industrial
Irving Woodlands Division,Lexitech
Irving Woodlands Division,Irving Industrial Rentals
Irving Woodlands Division,Irving Pulp & Paper Ltd.
Irving Woodlands Division,Irving Paper Ltd.
Irving Woodlands Division,Irving Tissue Co. Ltd.
Irving Woodlands Division,Lake Utopia Paper
Irving Woodlands Division,Irving Sawmill Division
The Jim Pattison Group,Jim Pattison Group
The Jim Pattison Group,Pattison Sign Group
Pattison Sign Group,Jim Pattison Group
Pattison Sign Group,The Jim Pattison Group
% of Irish Life,Power Corporation of Canada
% of Irish Life,% of Empower Retirement
% of Irish Life,.% of PanAngora Asset Management
% of Irish Life,.% of IG Wealth Management
% of Irish Life,.% of Mackenzie Investments
% of Irish Life,% of Investment Planning Counsel
% of Irish Life,.% of Personal Capital
% of Irish Life,.% of China AMC
% of Irish Life,Wealthsimple
% of Irish Life,Koho Bank
% of Irish Life,% of Potentia
% of Irish Life,% of Nautilus
% of Irish Life,.% of Lumenpulse
% of Irish Life,.% of Lion Electric
% of Irish Life,Sagard Europe
% of Irish Life,% of Sagard Holdings
% of Irish Life,% of Power Pacific
% of Empower Retirement,Power Corporation of Canada
% of Empower Retirement,% of Irish Life
% of Empower Retirement,.% of PanAngora Asset Management
% of Empower Retirement,.% of IG Wealth Management
% of Empower Retirement,.% of Mackenzie Investments
% of Empower Retirement,% of Investment Planning Counsel
% of Empower Retirement,.% of Personal Capital
% of Empower Retirement,.% of China AMC
% of Empower Retirement,Wealthsimple
% of Empower Retirement,Koho Bank
% of Empower Retirement,% of Potentia
% of Empower Retirement,% of Nautilus
% of Empower Retirement,.% of Lumenpulse
% of Empower Retirement,.% of Lion Electric
% of Empower Retirement,Sagard Europe
% of Empower Retirement,% of Sagard Holdings
% of Empower Retirement,% of Power Pacific
.% of PanAngora Asset Management,Power Corporation of Canada
.% of PanAngora Asset Management,% of Irish Life
.% of PanAngora Asset Management,% of Empower Retirement
.% of PanAngora Asset Management,.% of IG Wealth Management
.% of PanAngora Asset Management,.% of Mackenzie Investments
.% of PanAngora Asset Management,% of Investment Planning Counsel
.% of PanAngora Asset Management,.% of Personal Capital
.% of PanAngora Asset Management,.% of China AMC
.% of PanAngora Asset Management,Wealthsimple
.% of PanAngora Asset Management,Koho Bank
.% of PanAngora Asset Management,% of Potentia
.% of PanAngora Asset Management,% of Nautilus
.% of PanAngora Asset Management,.% of Lumenpulse
.% of PanAngora Asset Management,.% of Lion Electric
.% of PanAngora Asset Management,Sagard Europe
.% of PanAngora Asset Management,% of Sagard Holdings
.% of PanAngora Asset Management,% of Power Pacific
.% of IG Wealth Management,Power Corporation of Canada
.% of IG Wealth Management,% of Irish Life
.% of IG Wealth Management,% of Empower Retirement
.% of IG Wealth Management,.% of PanAngora Asset Management
.% of IG Wealth Management,.% of Mackenzie Investments
.% of IG Wealth Management,% of Investment Planning Counsel
.% of IG Wealth Management,.% of Personal Capital
.% of IG Wealth Management,.% of China AMC
.% of IG Wealth Management,Wealthsimple
.% of IG Wealth Management,Koho Bank
.% of IG Wealth Management,% of Potentia
.% of IG Wealth Management,% of Nautilus
.% of IG Wealth Management,.% of Lumenpulse
.% of IG Wealth Management,.% of Lion Electric
.% of IG Wealth Management,Sagard Europe
.% of IG Wealth Management,% of Sagard Holdings
.% of IG Wealth Management,% of Power Pacific
.% of Mackenzie Investments,Power Corporation of Canada
.% of Mackenzie Investments,% of Irish Life
.% of Mackenzie Investments,% of Empower Retirement
.% of Mackenzie Investments,.% of PanAngora Asset Management
.% of Mackenzie Investments,.% of IG Wealth Management
.% of Mackenzie Investments,% of Investment Planning Counsel
.% of Mackenzie Investments,.% of Personal Capital
.% of Mackenzie Investments,.% of China AMC
.% of Mackenzie Investments,Wealthsimple
.% of Mackenzie Investments,Koho Bank
.% of Mackenzie Investments,% of Potentia
.% of Mackenzie Investments,% of Nautilus
.% of Mackenzie Investments,.% of Lumenpulse
.% of Mackenzie Investments,.% of Lion Electric
.% of Mackenzie Investments,Sagard Europe
.% of Mackenzie Investments,% of Sagard Holdings
.% of Mackenzie Investments,% of Power Pacific
% of Investment Planning Counsel,Power Corporation of Canada
% of Investment Planning Counsel,% of Irish Life
% of Investment Planning Counsel,% of Empower Retirement
% of Investment Planning Counsel,.% of PanAngora Asset Management
% of Investment Planning Counsel,.% of IG Wealth Management
% of Investment Planning Counsel,.% of Mackenzie Investments
% of Investment Planning Counsel,.% of Personal Capital
% of Investment Planning Counsel,.% of China AMC
% of Investment Planning Counsel,Wealthsimple
% of Investment Planning Counsel,Koho Bank
% of Investment Planning Counsel,% of Potentia
% of Investment Planning Counsel,% of Nautilus
% of Investment Planning Counsel,.% of Lumenpulse
% of Investment Planning Counsel,.% of Lion Electric
% of Investment Planning Counsel,Sagard Europe
% of Investment Planning Counsel,% of Sagard Holdings
% of Investment Planning Counsel,% of Power Pacific
.% of Personal Capital,Power Corporation of Canada
.% of Personal Capital,% of Irish Life
.% of Personal Capital,% of Empower Retirement
.% of Personal Capital,.% of PanAngora Asset Management
.% of Personal Capital,.% of IG Wealth Management
.% of Personal Capital,.% of Mackenzie Investments
.% of Personal Capital,% of Investment Planning Counsel
.% of Personal Capital,.% of China AMC
.% of Personal Capital,Wealthsimple
.% of Personal Capital,Koho Bank
.% of Personal Capital,% of Potentia
.% of Personal Capital,% of Nautilus
.% of Personal Capital,.% of Lumenpulse
.% of Personal Capital,.% of Lion Electric
.% of Personal Capital,Sagard Europe
.% of Personal Capital,% of Sagard Holdings
.% of Personal Capital,% of Power Pacific
.% of China AMC,Power Corporation of Canada
.% of China AMC,% of Irish Life
.% of China AMC,% of Empower Retirement
.% of China AMC,.% of PanAngora Asset Management
.% of China AMC,.% of IG Wealth Management
.% of China AMC,.% of Mackenzie Investments
.% of China AMC,% of Investment Planning Counsel
.% of China AMC,.% of Personal Capital
.% of China AMC,Wealthsimple
.% of China AMC,Koho Bank
.% of China AMC,% of Potentia
.% of China AMC,% of Nautilus
.% of China AMC,.% of Lumenpulse
.% of China AMC,.% of Lion Electric
.% of China AMC,Sagard Europe
.% of China AMC,% of Sagard Holdings
.% of China AMC,% of Power Pacific
Wealthsimple,Power Corporation of Canada
Wealthsimple,% of Irish Life
Wealthsimple,% of Empower Retirement
Wealthsimple,.% of PanAngora Asset Management
Wealthsimple,.% of IG Wealth Management
Wealthsimple,.% of Mackenzie Investments
Wealthsimple,% of Investment Planning Counsel
Wealthsimple,.% of Personal Capital
Wealthsimple,.% of China AMC
Wealthsimple,Koho Bank
Wealthsimple,% of Potentia
Wealthsimple,% of Nautilus
Wealthsimple,.% of Lumenpulse
Wealthsimple,.% of Lion Electric
Wealthsimple,Sagard Europe
Wealthsimple,% of Sagard Holdings
Wealthsimple,% of Power Pacific
Koho Bank,Power Corporation of Canada
Koho Bank,% of Irish Life
Koho Bank,% of Empower Retirement
Koho Bank,.% of PanAngora Asset Management
Koho Bank,.% of IG Wealth Management
Koho Bank,.% of Mackenzie Investments
Koho Bank,% of Investment Planning Counsel
Koho Bank,.% of Personal Capital
Koho Bank,.% of China AMC
Koho Bank,Wealthsimple
Koho Bank,% of Potentia
Koho Bank,% of Nautilus
Koho Bank,.% of Lumenpulse
Koho Bank,.% of Lion Electric
