name_1,name_2
Crane Co.,"Burbank, California (Hydro-Aire and P. L. Porter)"
Crane Co.,"Elyria, Ohio (Lear Romec)"
Crane Co.,"Lynnwood, Washington (ELDEC)"
Crane Co.,"Lyon, France (ELDEC France)"
Crane Co.,"Electronics Group (Redmond, Washington)
Beverly, Massachusetts (Signal Technology)
Chandler, Arizona (Signal Technology)
Fort Walton Beach, Florida (Keltec)
Redmond, Washington (Interpoint)
West Caldwell, New Jersey (Merrimac Industries)"
Crane Co.,"Beverly, Massachusetts (Signal Technology)"
Crane Co.,"Chandler, Arizona (Signal Technology)"
Crane Co.,"Fort Walton Beach, Florida (Keltec)"
Crane Co.,"Redmond, Washington (Interpoint)"
Crane Co.,"West Caldwell, New Jersey (Merrimac Industries)"
Crane Co.,"Crane Composites
Florence, Kentucky (Lasco)
Goshen, Indiana (Noble & Fabwel)
Joliet, Illinois (Kemlite)
Jonesboro (Kemlite)"
Crane Co.,"Florence, Kentucky (Lasco)"
Crane Co.,"Goshen, Indiana (Noble & Fabwel)"
Crane Co.,"Joliet, Illinois (Kemlite)"
Crane Co.,Jonesboro (Kemlite)
Crane Co.,"Crane Electronics (headquarters located in Redmond, Washington)
Albuquerque, New Mexico (General Technology Corporation)
Beverly, Massachusetts (Signal Technology)
Chandler, Arizona (Signal Technology)
Fort Walton Beach, Florida (Keltec)
Lynnwood, Washington (ELDEC)
Lyon, France (ELDEC France)
Redmond, Washington (Interpoint)
Taiwan (Interpoint)"
Crane Co.,"Albuquerque, New Mexico (General Technology Corporation)"
Crane Co.,"Beverly, Massachusetts (Signal Technology)"
Crane Co.,"Chandler, Arizona (Signal Technology)"
Crane Co.,"Fort Walton Beach, Florida (Keltec)"
Crane Co.,"Lynnwood, Washington (ELDEC)"
Crane Co.,"Lyon, France (ELDEC France)"
Crane Co.,"Redmond, Washington (Interpoint)"
Crane Co.,Taiwan (Interpoint)
Crane Co.,"Fluid Handling
Crane ChemPharma Flow Solutions
Crane Energy Flow Solutions
Crane Australia
Crane Stockham Valve Ltd. (Belfast)
Crane Limited
Crane Process Flow Technologies (CPFT)
Crane Pumps and Systems (CP&S)
Crane Supply
Crane Valves North America (CVNA)
Pacific Valves
Resistoflex Industrial
Valve Services
Xomox
Crane Nuclear, Inc.
Friedrich Krombach GmbH Armaturenwerke
Armature d.o.o. (Slovenia)
Croning Livarna d.o.o.(Slovenia)
W.T. Armatur GmbH
Controls
Azonix
Barksdale
Crane Environmental (with brands Cochrane, Chicago Heater and Environmental Products) - since divested to Newterra
Fort Lauderdale, Florida (Dynalco)
WMS"
Crane Co.,Crane ChemPharma Flow Solutions
Crane Co.,Crane Energy Flow Solutions
Crane Co.,Crane Australia
Crane Co.,Crane Stockham Valve Ltd. (Belfast)
Crane Co.,Crane Limited
Crane Co.,Crane Process Flow Technologies (CPFT)
Crane Co.,Crane Pumps and Systems (CP&S)
Crane Co.,Crane Supply
Crane Co.,Crane Valves North America (CVNA)
Crane Co.,Pacific Valves
Crane Co.,Resistoflex Industrial
Crane Co.,Valve Services
Crane Co.,Xomox
Crane Co.,"Crane Nuclear, Inc."
Crane Co.,Friedrich Krombach GmbH Armaturenwerke
Crane Co.,Armature d.o.o. (Slovenia)
Crane Co.,Croning Livarna d.o.o.(Slovenia)
Crane Co.,W.T. Armatur GmbH
Crane Co.,"Controls
Azonix
Barksdale
Crane Environmental (with brands Cochrane, Chicago Heater and Environmental Products) - since divested to Newterra
Fort Lauderdale, Florida (Dynalco)
WMS"
Crane Co.,Azonix
Crane Co.,Barksdale
Crane Co.,"Crane Environmental (with brands Cochrane, Chicago Heater and Environmental Products) - since divested to Newterra"
Crane Co.,"Fort Lauderdale, Florida (Dynalco)"
Crane Co.,WMS
Crane Co.,"Payment and Merchandising Technologies
Crane Currency
Crane Merchandising Systems
Automatic Products (APi)
Stentorfield[4]
Dixie-Narco
Glasco Polyvend Lektrovend (GPL)
St Louis (National Vendors)
Streamware
Crane Payment Innovations (CPI)
Money Controls
CashCode
Telequip
MEI Conlux
Conlux
National Rejectors (NRI)
Cummins-Allison"
Crane Co.,Crane Currency
Crane Co.,"Crane Merchandising Systems
Automatic Products (APi)
Stentorfield[4]
Dixie-Narco
Glasco Polyvend Lektrovend (GPL)
St Louis (National Vendors)
Streamware"
Crane Co.,Automatic Products (APi)
Crane Co.,Stentorfield[4]
Crane Co.,Dixie-Narco
Crane Co.,Glasco Polyvend Lektrovend (GPL)
Crane Co.,St Louis (National Vendors)
Crane Co.,Streamware
Crane Co.,"Crane Payment Innovations (CPI)
Money Controls
CashCode
Telequip
MEI Conlux
Conlux
National Rejectors (NRI)
Cummins-Allison"
Crane Co.,Money Controls
Crane Co.,CashCode
Crane Co.,Telequip
Crane Co.,MEI Conlux
Crane Co.,Conlux
Crane Co.,National Rejectors (NRI)
Crane Co.,Cummins-Allison
Danaher Corporation,"Environmental & Applied Solutions
Esko [39]
HACH
Pantone
X-Rite
Foba Laser Alltec GmbH
Videojet"
Danaher Corporation,Esko [39]
Danaher Corporation,HACH
Danaher Corporation,Pantone
Danaher Corporation,X-Rite
Danaher Corporation,Foba Laser Alltec GmbH
Danaher Corporation,Videojet
Danaher Corporation,"Life Sciences
Cytiva
Beckman Coulter Life Sciences [40]
Integrated DNA Technologies
Leica Microsystems [41]
Molecular Devices
Pall Corporation
Phenomenex
SCIEX"
Danaher Corporation,Cytiva
Danaher Corporation,Beckman Coulter Life Sciences [40]
Danaher Corporation,Integrated DNA Technologies
Danaher Corporation,Leica Microsystems [41]
Danaher Corporation,Molecular Devices
Danaher Corporation,Pall Corporation
Danaher Corporation,Phenomenex
Danaher Corporation,SCIEX
Danaher Corporation,"Diagnostics
Beckman Coulter [40]
Cepheid [42]
Leica Biosystems
Radiometer [43]"
Danaher Corporation,Beckman Coulter [40]
Danaher Corporation,Cepheid [42]
Danaher Corporation,Leica Biosystems
Danaher Corporation,Radiometer [43]
Dow Chemical Company,The Dow Chemical Company
Dow Chemical Company,TDCC
Dow Chemical Company,"Sarnia, Ontario was Dow's first manufacturing site in Canada, located in the Chemical Valley area alongside other petrochemical companies.[62] In 1942, the Canadian government invited Dow to build a plant there to produce styrene (an essential raw material used to make synthetic rubber for World War II). Dow then built a polystyrene plant in 1947. In August 1985, the site accidentally discharged 11,000 litres of perchloroethylene (a carcinogenic dry cleaning chemical) into the St. Clair River, which gained infamy in the media as ""The Blob"", and Dow Canada was charged by the Ministry of the Environment.[63][64] Up to the early 1990s, Dow Canada's headquarters was located at the Modeland Centre, and a new three-story complex called the River Centre was opened up on the Sarnia site in 1993 to house Research and Development.[65] Since then, several plants (Dow terminology for a production unit) on the site have been dismantled, particularly the Basic Chemicals including Chlor Alkali unit whose closure was announced in 1991 and carried out in 1994 which affected nearly half of the site's employees. The Dow Canada headquarters were moved to Calgary, Alberta in 1996, and the Modeland Centre was sold to Lambton County and the City of Sarnia with Dow leasing some office space.  The Dow Fitness Centre was donated to the YMCA of Sarnia-Lambton in 2003. The Sarnia Site's workforce declined from a peak of 1600 personnel in the early 1990s to about 400 by 2002.[66] In the late 1990s, land on the site was sold to TransAlta which built a natural gas power plant that begun operations in 2002 to supply electricity to the remaining Sarnia site plants and facilities, so that Dow could close its older less efficient steam plant (originally coal fired and later burning natural gas).[67] On August 31, 2006, Dow announced that the entire Sarnia site would cease operations at the end of 2008. The Sarnia site had been supplied with ethylene through a pipeline from western Canada but BP officials warned Dow that shipments from the pipeline had to be suspended for safety reasons, and the loss of an affordable supply for the low density polyethylene plant rendered all the other operations at the site non-competitive.[68] The Low-Density Polyethylene and Polystyrene units closed in 2006, followed by the Latex Unit in 2008, and finally the Propylene Oxide Derivatives Unit on April 2009. Dow afterward focused its efforts on the environmental remediation of the vacant site, which was sold to TransAlta.[66] The former site has since been renamed the Bluewater Energy Park, with the River Centre remaining available for lease.[69]"
Dow Chemical Company,"One plant at its site in Barry (South Wales), a triple string STR styrene polymer production unit. Integral in the company's development of the super high melt foam specific polymers & Styron A-Tech high gloss, high impact polymers.[70]"
Dow Chemical Company,"One plant at its site in Porto Marghera (Venice), Italy.[71]"
Dow Chemical Company,"Two plants at its site in Fort Saskatchewan, Alberta, Canada.[62]"
Dow Chemical Company,Ajay Banga – President & CEO MasterCard[131]
Dow Chemical Company,"Jacqueline Barton – chemistry professor, California Institute of Technology[131]"
Dow Chemical Company,James A. Bell – former President and CFO Boeing[131]
Dow Chemical Company,Richard K. Davis - Chairman of the Board and Chief Executive Officer of U.S. Bancorp[132]
Dow Chemical Company,"Jeff Fettig – Chairman and CEO, Whirlpool Corp.[131]"
Dow Chemical Company,"Jim Fitterling - Chairman and CEO, Dow Inc..[131]"
Dow Chemical Company,"Andrew N. Liveris – Former Chairman and CEO, The Dow Chemical Co.[131]"
Dow Chemical Company,"Mark Loughridge - Former Chief Financial Officer, IBM[133]"
Dow Chemical Company,Raymond J. Milchovich - Lead Director of Nucor and Former Chairman and CEO of Foster Wheeler AG[134]
Dow Chemical Company,Robert S. (Steve) Miller - International Automotive Components (IAC) Group[135]
Dow Chemical Company,Paul Polman – CEO Unilever PLC and Unilever[131]
Dow Chemical Company,Dennis H. Reilley – Former chairman Covidien Ltd.[131]
Dow Chemical Company,"James Ringler – Vice chairman, Illinois Tool Works Inc.[131]"
Dow Chemical Company,"Ruth G. Shaw – former President and CEO, Duke Energy Corp.[131]"
Emerson Electric,Emerson Electric Co.
Emerson Electric,Automation Solutions
Emerson Electric,Commercial & Residential Solutions
"Facebook, Inc.",Official website
"Facebook, Inc.","Facebook, Inc. companies grouped at OpenCorporates"
"Facebook, Inc.","Business data for Facebook, Inc.: Google FinanceYahoo! FinanceSEC filings"
"Facebook, Inc.",Google Finance
"Facebook, Inc.",Yahoo! Finance
"Facebook, Inc.",SEC filings
Ford Motor Company,Official gateway to global websites
Ford Motor Company,Ford Motor Company companies grouped at OpenCorporates
Ford Motor Company,Business data for Ford Motor Company: Google FinanceYahoo! FinanceSEC filings
Ford Motor Company,Google Finance
Ford Motor Company,Yahoo! Finance
Ford Motor Company,SEC filings
Ford Motor Company,"Dearborn, Michigan"
Ford Motor Company,"Palo Alto, California"
Ford Motor Company,"Aachen, Germany"
Ford Motor Company,"Nanjing, China"
Ford Motor Company,"Ford F-Series
""Super Duty/Extra Heavy Duty (1958-1962)
""Big Job"" (1951-1957)"
Ford Motor Company,"""Super Duty/Extra Heavy Duty (1958-1962)"
Ford Motor Company,"""Big Job"" (1951-1957)"
Ford Motor Company,Ford N-Series (1963-1969)
Ford Motor Company,"Ford L-Series trucks (1970-1998)
aka Ford ""Louisville Line""
Ford Aeromax (1988-1998)
Ford Louisville (1996-1998)
Sterling (1998-2009)"
Ford Motor Company,"aka Ford ""Louisville Line"""
Ford Motor Company,Ford Aeromax (1988-1998)
Ford Motor Company,Ford Louisville (1996-1998)
Ford Motor Company,Sterling (1998-2009)
Ford Motor Company,Ford C-Series (1957-1990)
Ford Motor Company,Ford Cargo/CF-Series (1986-1997)
Ford Motor Company,"Ford H-Series (1961-1966)
aka ""Two-story Falcon"""
Ford Motor Company,"aka ""Two-story Falcon"""
Ford Motor Company,Ford W-Series (1966-1977)
Ford Motor Company,Ford CL-Series (1978-1995)
General Dynamics,General Dynamics Corporation
General Dynamics,GD
General Dynamics,Electric Boat
General Dynamics,Gulfstream
General Dynamics,NASSCO
General Dynamics,General Dynamics Ordnance and Tactical Systems
General Dynamics,General Dynamics Mission Systems
General Dynamics,Bath Iron Works
General Dynamics,GDIT
General Dynamics,General Dynamics Land Systems
General Dynamics,General Dynamics European Land Systems
General Dynamics,Jet Aviation
General Dynamics,Top 100 Contractors of the U.S. federal government
General Dynamics,List of companies headquartered in Northern Virginia
General Electric,"GE Consumer & Industrial
Appliances
Electrical Distribution
Lighting"
General Electric,Appliances
General Electric,Electrical Distribution
General Electric,Lighting
General Electric,"GE Enterprise Solutions
Digital Energy
GE Fanuc Intelligent Platforms
Security
Sensing & Inspection Technologies"
General Electric,Digital Energy
General Electric,GE Fanuc Intelligent Platforms
General Electric,Security
General Electric,Sensing & Inspection Technologies
General Electric,GE Additive
General Electric,GE Aviation
General Electric,GE Capital
General Electric,GE Digital
General Electric,GE Healthcare
General Electric,GE Power
General Electric,GE Renewable Energy
General Electric,GE Global Research
General Electric,"


Linear GE stock price graph 1962–2013


"
General Electric,"


GE trading volume graph


"
General Mills,"1930s: General Mills engineer, Thomas R. James, creates the puffing gun, which inflates or distorts cereal pieces into puffed up shapes. This new technology was used in 1937 to create Kix cereal and in 1941 to create Cheerioats (known today as Cheerios)."
General Mills,1939: General Mills engineer Helmer Anderson creates the Anderson sealer. This new device allowed for bags of flour to be sealed with glue instead of just being tied with a string.
General Mills,1956: General Mills creates the tear-strip for easily opening packages.
General Motors,Many electrical-appliance features for cars and trucks
General Motors,"In 1911, Charles F. Kettering, with Henry M. Leland, of Dayton Engineering Laboratories Company (DELCO) invented and filed U.S. Patent 1,150,523 for the first electric starter in America."
General Motors,"In 1921, General Motors patented the use of Tetraethyllead as an antiknock agent leading to the development of higher compression engines resulting in more power and efficiency even though much later it was realized that lead in gasoline was harmful to various biological organisms including humans.[128]"
General Motors,"In 1937, Jominy & Boegehold[129] of GM invented the Jominy end-quench test for hardenability of carbon steel, a breakthrough in heat treating still in use today as ASTM A255.[130]"
General Motors,"In 1939, GM introduced the world's first automatic transmission the Hydra-matic for the 1940 Oldsmobile and would be adopted by the auto industry later.[131]"
General Motors,"In 1962, GM introduced the first turbo charged engine in the world for a car in the Oldsmobile Cutlass Turbo-Jetfire.[132]"
General Motors,"In 1971, the Lunar Rover, a partnership between GM's Delco Defense Electronics Division and Boeing traversed the surface of the Moon.[133]"
General Motors,"In 1972, GM produced the first rear wheel Anti-lock brake system in the world for two of their cars: the Toronado and Eldorado.[134]"
General Motors,In 1973 Oldsmobile Toronado was the first retail sold car with a passenger airbag.[135]
General Motors,"In 1984, Robert Lee[136] of GM invented the Fe14Nd2B permanent magnet, fabricated by rapid solidification."
General Motors,"Dichlorodifluoromethane refrigerant for HVAC and refrigeration applications (Freon, R-12; chlorofluorocarbon (CFC)])"
General Motors,Commercially practical two-stroke diesel engines
General Motors,Better transmissions for track-laying vehicles
General Motors,Many electrical-appliance features for cars and trucks
General Motors,"In 1911, Charles F. Kettering, with Henry M. Leland, of Dayton Engineering Laboratories Company (DELCO) invented and filed U.S. Patent 1,150,523 for the first electric starter in America."
General Motors,"In 1921, General Motors patented the use of Tetraethyllead as an antiknock agent leading to the development of higher compression engines resulting in more power and efficiency even though much later it was realized that lead in gasoline was harmful to various biological organisms including humans.[128]"
General Motors,"In 1937, Jominy & Boegehold[129] of GM invented the Jominy end-quench test for hardenability of carbon steel, a breakthrough in heat treating still in use today as ASTM A255.[130]"
General Motors,"In 1939, GM introduced the world's first automatic transmission the Hydra-matic for the 1940 Oldsmobile and would be adopted by the auto industry later.[131]"
General Motors,"In 1962, GM introduced the first turbo charged engine in the world for a car in the Oldsmobile Cutlass Turbo-Jetfire.[132]"
General Motors,"In 1971, the Lunar Rover, a partnership between GM's Delco Defense Electronics Division and Boeing traversed the surface of the Moon.[133]"
General Motors,"In 1972, GM produced the first rear wheel Anti-lock brake system in the world for two of their cars: the Toronado and Eldorado.[134]"
General Motors,In 1973 Oldsmobile Toronado was the first retail sold car with a passenger airbag.[135]
General Motors,"In 1984, Robert Lee[136] of GM invented the Fe14Nd2B permanent magnet, fabricated by rapid solidification."
General Motors,"Dichlorodifluoromethane refrigerant for HVAC and refrigeration applications (Freon, R-12; chlorofluorocarbon (CFC)])"
General Motors,Commercially practical two-stroke diesel engines
General Motors,Better transmissions for track-laying vehicles
General Motors,Many electrical-appliance features for cars and trucks
General Motors,"In 1911, Charles F. Kettering, with Henry M. Leland, of Dayton Engineering Laboratories Company (DELCO) invented and filed U.S. Patent 1,150,523 for the first electric starter in America."
General Motors,"In 1921, General Motors patented the use of Tetraethyllead as an antiknock agent leading to the development of higher compression engines resulting in more power and efficiency even though much later it was realized that lead in gasoline was harmful to various biological organisms including humans.[128]"
General Motors,"In 1937, Jominy & Boegehold[129] of GM invented the Jominy end-quench test for hardenability of carbon steel, a breakthrough in heat treating still in use today as ASTM A255.[130]"
General Motors,"In 1939, GM introduced the world's first automatic transmission the Hydra-matic for the 1940 Oldsmobile and would be adopted by the auto industry later.[131]"
General Motors,"In 1962, GM introduced the first turbo charged engine in the world for a car in the Oldsmobile Cutlass Turbo-Jetfire.[132]"
General Motors,"In 1971, the Lunar Rover, a partnership between GM's Delco Defense Electronics Division and Boeing traversed the surface of the Moon.[133]"
General Motors,"In 1972, GM produced the first rear wheel Anti-lock brake system in the world for two of their cars: the Toronado and Eldorado.[134]"
General Motors,In 1973 Oldsmobile Toronado was the first retail sold car with a passenger airbag.[135]
General Motors,"In 1984, Robert Lee[136] of GM invented the Fe14Nd2B permanent magnet, fabricated by rapid solidification."
General Motors,"Dichlorodifluoromethane refrigerant for HVAC and refrigeration applications (Freon, R-12; chlorofluorocarbon (CFC)])"
General Motors,Commercially practical two-stroke diesel engines
General Motors,Better transmissions for track-laying vehicles
General Motors,Many electrical-appliance features for cars and trucks
General Motors,"In 1911, Charles F. Kettering, with Henry M. Leland, of Dayton Engineering Laboratories Company (DELCO) invented and filed U.S. Patent 1,150,523 for the first electric starter in America."
General Motors,"In 1921, General Motors patented the use of Tetraethyllead as an antiknock agent leading to the development of higher compression engines resulting in more power and efficiency even though much later it was realized that lead in gasoline was harmful to various biological organisms including humans.[128]"
General Motors,"In 1937, Jominy & Boegehold[129] of GM invented the Jominy end-quench test for hardenability of carbon steel, a breakthrough in heat treating still in use today as ASTM A255.[130]"
General Motors,"In 1939, GM introduced the world's first automatic transmission the Hydra-matic for the 1940 Oldsmobile and would be adopted by the auto industry later.[131]"
General Motors,"In 1962, GM introduced the first turbo charged engine in the world for a car in the Oldsmobile Cutlass Turbo-Jetfire.[132]"
General Motors,"In 1971, the Lunar Rover, a partnership between GM's Delco Defense Electronics Division and Boeing traversed the surface of the Moon.[133]"
General Motors,"In 1972, GM produced the first rear wheel Anti-lock brake system in the world for two of their cars: the Toronado and Eldorado.[134]"
General Motors,In 1973 Oldsmobile Toronado was the first retail sold car with a passenger airbag.[135]
General Motors,"In 1984, Robert Lee[136] of GM invented the Fe14Nd2B permanent magnet, fabricated by rapid solidification."
General Motors,"Dichlorodifluoromethane refrigerant for HVAC and refrigeration applications (Freon, R-12; chlorofluorocarbon (CFC)])"
General Motors,Commercially practical two-stroke diesel engines
General Motors,Better transmissions for track-laying vehicles
Gray Television,"Gray Television, Inc."
Gray Television,Gray Communications Systems
Griffon Corporation,Griffon Corporation homepage
Hasbro,Funskool (40%)
Hasbro,Hasbro Gaming
Hasbro,"Hasbro Entertainment, Licensing and Digital
Cake Mix Studio
Discovery Family (40%)
Boulder Media"
Hasbro,Cake Mix Studio
Hasbro,Discovery Family (40%)
Hasbro,Boulder Media
Hasbro,"Saban Brands Entertainment Group
SCG Characters LLC
SCG Power Rangers LLC
SCG Luna Petunia LLC
Treehouse Detectives LLC
Saban Brands Voyagers LLC"
Hasbro,SCG Characters LLC
Hasbro,SCG Power Rangers LLC
Hasbro,SCG Luna Petunia LLC
Hasbro,Treehouse Detectives LLC
Hasbro,Saban Brands Voyagers LLC
Hasbro,"Entertainment One[54]
eOne Family & Brands
Astley Baker Davies
Secret Location
Mark Gordon Company[54]
AutoMatik[60]
eOne Films
Amblin Partners (minority)
DreamWorks Pictures
Amblin Entertainment
Amblin Television
Makeready[54]
Momentum Pictures
Les Films Séville
Séville International[61]
Sierra/Affinity[54]
International distribution (fully owned branches in the United Kingdom, the Republic of Ireland and Spain and joint ventures with WW Entertainment in the Benelux,[62] Paramount Pictures in Germany[63] and Universal Pictures in Australia and New Zealand[64])
eOne Television
Daisybeck Studios (United Kingdom)[65]
Whizz Kid Entertainment (United Kingdom)[66]
Blackfin (United States)[67]
Renegade83 (United States)[68]
eOne Music
Death Row Records catalog
Dualtone Records
Audio Network
Last Gang Records
Round Room Entertainment[69]"
Hasbro,"eOne Family & Brands
Astley Baker Davies
Secret Location
Mark Gordon Company[54]
AutoMatik[60]"
Hasbro,Astley Baker Davies
Hasbro,Secret Location
Hasbro,Mark Gordon Company[54]
Hasbro,AutoMatik[60]
Hasbro,"eOne Films
Amblin Partners (minority)
DreamWorks Pictures
Amblin Entertainment
Amblin Television
Makeready[54]
Momentum Pictures
Les Films Séville
Séville International[61]
Sierra/Affinity[54]
International distribution (fully owned branches in the United Kingdom, the Republic of Ireland and Spain and joint ventures with WW Entertainment in the Benelux,[62] Paramount Pictures in Germany[63] and Universal Pictures in Australia and New Zealand[64])"
Hasbro,Amblin Partners (minority)
Hasbro,DreamWorks Pictures
Hasbro,Amblin Entertainment
Hasbro,Amblin Television
Hasbro,Makeready[54]
Hasbro,Momentum Pictures
Hasbro,Les Films Séville
Hasbro,Séville International[61]
Hasbro,Sierra/Affinity[54]
Hasbro,"International distribution (fully owned branches in the United Kingdom, the Republic of Ireland and Spain and joint ventures with WW Entertainment in the Benelux,[62] Paramount Pictures in Germany[63] and Universal Pictures in Australia and New Zealand[64])"
Hasbro,"eOne Television
Daisybeck Studios (United Kingdom)[65]
Whizz Kid Entertainment (United Kingdom)[66]
Blackfin (United States)[67]
Renegade83 (United States)[68]"
Hasbro,Daisybeck Studios (United Kingdom)[65]
Hasbro,Whizz Kid Entertainment (United Kingdom)[66]
Hasbro,Blackfin (United States)[67]
Hasbro,Renegade83 (United States)[68]
Hasbro,"eOne Music
Death Row Records catalog
Dualtone Records
Audio Network
Last Gang Records
Round Room Entertainment[69]"
Hasbro,Death Row Records catalog
Hasbro,Dualtone Records
Hasbro,Audio Network
Hasbro,Last Gang Records
Hasbro,Round Room Entertainment[69]
Hasbro,"HasLab (defunct in 2012, reestablished in 2018)[70]"
Hasbro,Hasbro Pulse
Hasbro,Playskool
Hasbro,Tonka
Hasbro,"Wizards of the Coast
Archetype Entertainment[71]
Avalon Hill (brand)
Mirrorstone Books
Tuque Games[56]"
Hasbro,Archetype Entertainment[71]
Hasbro,Avalon Hill (brand)
Hasbro,Mirrorstone Books
Hasbro,Tuque Games[56]
Hendricks Holding Company,"Hendricks Holding, Inc"
The Hershey Company,"In July 1998, a number of 100 g (3.5 oz) milk chocolate bars being sold for fundraising events were recalled because they may have contained traces of almonds not listed in the ingredients.[63]"
The Hershey Company,"In November 2006, the Smiths Falls production plant in Ontario temporarily shut down and several products were voluntarily recalled after concerns over Salmonella contamination possibly found in soy lecithin within their production line. It was believed that most of the products involved in the recall never made it to the retail level.[64][65]"
Honeywell,Honeywell RQ-16 T-Hawk
HP Inc.,"HP JetAdvantage solutions manages businesses fleets of printers, scanners and MFPs. HP JetAdvantage also has the HP Universal Print Driver, which is a single driver that works with a large variety of HPs drivers.[25]"
HP Inc.,HP Services is the brand used to HPs business services.[26]
HP Inc.,Managed Print Services (MPS)[27]
Hubbard Broadcasting,"Hubbard Broadcasting, Inc."
IAC/InterActiveCorp,IAC
IAC/InterActiveCorp,Angie's List
IAC/InterActiveCorp,CraftJack
IAC/InterActiveCorp,Fixd Repair
IAC/InterActiveCorp,Handy
IAC/InterActiveCorp,HomeAdvisor[73]
IAC/InterActiveCorp,HomeStars
IAC/InterActiveCorp,ImproveNet
IAC/InterActiveCorp,MyBuilder
IAC/InterActiveCorp,MyHammer
IAC/InterActiveCorp,Travaux.com
IAC/InterActiveCorp,Werkspot
Ilitch Holdings,"Ilitch Holdings, Inc."
Illinois Tool Works,Illinois Tool Works Inc.
Illinois Tool Works,ITW
Illinois Tool Works,Official website
Illinois Tool Works,Business data for Illinois Tool Works: Google FinanceYahoo! FinanceSEC filings
Illinois Tool Works,Google Finance
Illinois Tool Works,Yahoo! Finance
Illinois Tool Works,SEC filings
InFocus,InFocus Corporation
Intel Corporation,"Omar Ishrak (chairman), chairman and former CEO of Medtronic"
Intel Corporation,"Bob Swan, CEO of Intel"
Intel Corporation,"James Goetz, managing director of Sequoia Capital"
Intel Corporation,"Alyssa Henry, Square, Inc. executive"
Intel Corporation,"Risa Lavizzo-Mourey, former president and CEO of the Robert Wood Johnson Foundation"
Intel Corporation,"Tsu-Jae King Liu, professor at the UC Berkeley College of Engineering"
Intel Corporation,"Gregory Smith, CFO of Boeing"
Intel Corporation,"Andrew Wilson, CEO of Electronic Arts"
Intel Corporation,"Frank Leary, managing member of Darwin Capital"
Intel Corporation,"Omar Ishrak (chairman), chairman and former CEO of Medtronic"
Intel Corporation,"Bob Swan, CEO of Intel"
Intel Corporation,"James Goetz, managing director of Sequoia Capital"
Intel Corporation,"Alyssa Henry, Square, Inc. executive"
Intel Corporation,"Risa Lavizzo-Mourey, former president and CEO of the Robert Wood Johnson Foundation"
Intel Corporation,"Tsu-Jae King Liu, professor at the UC Berkeley College of Engineering"
Intel Corporation,"Gregory Smith, CFO of Boeing"
Intel Corporation,"Andrew Wilson, CEO of Electronic Arts"
Intel Corporation,"Frank Leary, managing member of Darwin Capital"
ITT Corporation,ITT Inc.
ITT Corporation,"ITT Corp. – In 1997, ITT Corp. completed a merger with Starwood, which wanted to acquire Sheraton Hotels and Resorts. Starwood sold ITT World Directories to VNU.[46] By 1999, ITT completely divested from ITT/ESI; however, the schools still operated as ITT Technical Institute using the ITT name under license[47] until its demise in 2016.[48] Also in 1999, ITT Corp. dropped the ITT name in favor of Starwood.[49]"
ITT Corporation,"ITT Hartford (insurance) – Today ITT Hartford is still a major insurance company although it has dropped the ITT from its name altogether. The company is now known as The Hartford Financial Services Group, Inc."
ITT Corporation,"ITT Industries – ITT operated under this name until 2006 and is a major manufacturing and defense contractor business.
On July 1, 2006, ITT Industries changed its name to ITT Corporation as a result of its shareholders vote on May 9, 2006.
In 2011, ITT Corporation spun off two businesses. The defense business became Exelis, which was acquired by Harris in 2015; the water business became Xylem Inc."
ITT Corporation,"On July 1, 2006, ITT Industries changed its name to ITT Corporation as a result of its shareholders vote on May 9, 2006."
ITT Corporation,"In 2011, ITT Corporation spun off two businesses. The defense business became Exelis, which was acquired by Harris in 2015; the water business became Xylem Inc."
Johnson & Johnson,Robert Wood Johnson I (1887–1910)
Johnson & Johnson,James Wood Johnson (1910–1932)
Johnson & Johnson,Robert Wood Johnson II (1932–1963)
Johnson & Johnson,Philip B. Hofmann (1963–1973)
Johnson & Johnson,Richard B. Sellars (1973–1976)
Johnson & Johnson,James E. Burke (1976–1989)
Johnson & Johnson,Ralph S. Larsen (1989–2002)
Johnson & Johnson,William C. Weldon (2002–2012)
Johnson & Johnson,Alex Gorsky (2012–present)
Johnson Controls,Johnson Controls International plc
Johnson Controls,"Amaron: Amara Raja Batteries of India signed a joint venture with Johnson Controls in December 1997 to manufacture automotive batteries in India, under the brand name  ""Amaron"".[56] Amara Raja Batteries terminated the partnership with Johnson Controls on April 1, 2019.[57]"
Johnson Controls," Brookfield Johnson Controls: A joint venture with Brookfield Properties to provide commercial property management services in Canada. Established in 1992, it was known as Brookfield LePage Johnson Controls or BLJC until May 2015. In 2013, Johnson Controls and Brookfield Asset Management formed a similar joint venture in Australia and New Zealand.[58]"
Johnson Controls,Diniz Johnson Controls : A joint venture with Diniz Holding in Turkey building complete automotive seats for major OEMs.
Johnson Controls,"Johnson Controls Hitachi : A joint venture in 2015 with Hitachi in Japan for RAC, PAC, VRF and Chiller business.[59]"
Johnson Controls,Johnson Controls-Saft Advanced Power Solutions: Johnson Controls-Saft Advanced Power Solutions (JCS) was a joint venture between Johnson Controls and French battery company Saft Groupe S.A..[60] It was officially launched in January 2006.[61]
Kellogg's,W. K. Kellogg Foundation
Kellogg's,"Kellogg's Cereal City USA – a former tourist attraction in Battle Creek, Michigan focused on the company's history"
Kellogg's,List of breakfast cereals
